# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 1728   1.12037021E-05   8.85347619E-03   4.34347590E-03   1.12740114E-02   2.48374245E-01   1.75539173E-01
BEEF                 1729   1.15399618E-05   1.01106212E-02   4.71628460E-03   1.12740114E-02   2.78019448E-01   1.92703835E-01
BEEF                 1730   1.19729327E-05   1.12226498E-02   5.06842623E-03   1.12740114E-02   3.19516247E-01   2.13227382E-01
BEEF                 1731   1.24280662E-05   1.20462067E-02   5.35282643E-03   1.12740114E-02   3.58624404E-01   2.29565246E-01
BEEF                 1732   1.28188626E-05   1.24614059E-02   5.53150381E-03   1.12740114E-02   3.87370882E-01   2.39146542E-01
BEEF                 1733   1.29771887E-05   1.23531296E-02   5.57285826E-03   1.12740114E-02   3.95044954E-01   2.37753600E-01
BEEF                 1734   1.29768297E-05   1.19516115E-02   5.51180968E-03   1.12740114E-02   3.89300329E-01   2.29799401E-01
BEEF                 1735   1.27250277E-05   1.11886981E-02   5.32479604E-03   1.12740114E-02   3.71372288E-01   2.16472880E-01
BEEF                 1736   1.22963876E-05   1.02164401E-02   5.04155542E-03   1.12740114E-02   3.38975549E-01   1.97550217E-01
BEEF                 1737   1.17959924E-05   9.44527241E-03   4.70011588E-03   1.12740114E-02   3.03614287E-01   1.79228885E-01
BEEF                 1738   1.13094043E-05   8.70568591E-03   4.34053874E-03   1.12740114E-02   2.71075612E-01   1.63433257E-01
BEEF                 1739   1.08659329E-05   7.95928217E-03   3.99434511E-03   1.12740114E-02   2.39983105E-01   1.50029701E-01
BEEF                 1740   1.05341217E-05   7.30879418E-03   3.70178887E-03   1.12740114E-02   2.12070893E-01   1.40764098E-01
BEEF                 1741   1.02990878E-05   6.74817501E-03   3.47068890E-03   1.12740114E-02   1.91126803E-01   1.36171292E-01
BEEF                 1742   1.01590816E-05   6.27400588E-03   3.30771109E-03   1.12740114E-02   1.71338587E-01   1.33075291E-01
BEEF                 1743   1.00696940E-05   6.44764379E-03   3.23054543E-03   1.12740114E-02   1.80771026E-01   1.33067002E-01
BEEF                 1744   1.00401144E-05   6.66134385E-03   3.21879565E-03   1.12740114E-02   1.94898808E-01   1.33638378E-01
BEEF                 1745   9.98637420E-06   6.75657081E-03   3.24526901E-03   1.12740114E-02   2.02376303E-01   1.32788257E-01
BEEF                 1746   9.92772751E-06   6.80580261E-03   3.35315230E-03   1.12740114E-02   2.06042089E-01   1.32814508E-01
BEEF                 1747   9.87998172E-06   7.10967230E-03   3.52886959E-03   1.12740114E-02   2.05103845E-01   1.33102705E-01
BEEF                 1748   9.94474270E-06   7.98943759E-03   3.77834216E-03   1.12740114E-02   2.05813781E-01   1.37932124E-01
BEEF                 1749   1.01919389E-05   8.88635553E-03   4.07732687E-03   1.12740114E-02   2.11919137E-01   1.49738122E-01
BEEF                 1750   1.06584822E-05   9.73224464E-03   4.41050527E-03   1.12740114E-02   2.46121257E-01   1.68471601E-01
BEEF                 1751   1.13811445E-05   1.04919724E-02   4.75033466E-03   1.12740114E-02   2.86271937E-01   1.91467436E-01
BEEF                 1752   1.22207318E-05   1.13156696E-02   5.09838720E-03   1.12740114E-02   3.19295994E-01   2.14632946E-01
BEEF                 1753   1.29793553E-05   1.20878592E-02   5.38478707E-03   1.12740114E-02   3.41105966E-01   2.32795565E-01
BEEF                 1754   1.34782364E-05   1.26774603E-02   5.58245254E-03   1.12740114E-02   3.51056352E-01   2.43453842E-01
BEEF                 1755   1.36509810E-05   1.28473115E-02   5.65339530E-03   1.12740114E-02   3.49245529E-01   2.46369370E-01
BEEF                 1756   1.33514730E-05   1.25497864E-02   5.54755809E-03   1.12740114E-02   3.30431192E-01   2.36340956E-01
BEEF                 1757   1.27214088E-05   1.17070502E-02   5.27702925E-03   1.12740114E-02   3.00856386E-01   2.17176173E-01
BEEF                 1758   1.18681770E-05   1.04375199E-02   4.86589211E-03   1.12740114E-02   2.61669379E-01   1.89591751E-01
BEEF                 1759   1.10394213E-05   8.99363811E-03   4.37424365E-03   1.12740114E-02   2.16285941E-01   1.57821252E-01
BEEF                 1760   1.03918870E-05   7.65192152E-03   3.87046396E-03   1.12740114E-02   1.72515385E-01   1.28581253E-01
BEEF                 1761   9.97356089E-06   6.52964826E-03   3.41766899E-03   1.12740114E-02   1.39479196E-01   1.08217413E-01
BEEF                 1762   9.72771944E-06   6.11038212E-03   3.08490284E-03   1.12740114E-02   1.40759809E-01   1.01515336E-01
BEEF                 1763   9.65677410E-06   6.00664359E-03   2.89910673E-03   1.12740114E-02   1.60154247E-01   1.06586873E-01
BEEF                 1764   9.71835539E-06   6.03033251E-03   2.86452720E-03   1.12740114E-02   1.89045890E-01   1.22039688E-01
BEEF                 1765   9.79566461E-06   6.37866344E-03   2.95446240E-03   1.12740114E-02   2.17736222E-01   1.43404130E-01
BEEF                 1766   9.90328003E-06   6.90134974E-03   3.11541532E-03   1.12740114E-02   2.47991196E-01   1.68305199E-01
BEEF                 1767   9.97605484E-06   7.20723474E-03   3.34162770E-03   1.12740114E-02   2.71124114E-01   1.89278306E-01
BEEF                 1768   1.00694753E-05   7.45779703E-03   3.60044882E-03   1.12740114E-02   2.77249793E-01   1.99062955E-01
BEEF                 1769   1.02054136E-05   7.79103358E-03   3.85105392E-03   1.12740114E-02   2.62847868E-01   1.94033963E-01
BEEF                 1770   1.05112731E-05   8.31544714E-03   4.12195151E-03   1.12740114E-02   2.45737654E-01   1.86934591E-01
BEEF                 1771   1.09203499E-05   8.86285431E-03   4.34171401E-03   1.12740114E-02   2.29555717E-01   1.73778830E-01
BEEF                 1772   1.13781881E-05   9.37782761E-03   4.53300791E-03   1.12740114E-02   2.23328513E-01   1.64111098E-01
BEEF                 1773   1.18145622E-05   9.79400967E-03   4.72375083E-03   1.12740114E-02   2.31172472E-01   1.65162504E-01
BEEF                 1774   1.21281168E-05   1.00882722E-02   4.91778424E-03   1.12740114E-02   2.50520434E-01   1.75090689E-01
BEEF                 1775   1.23626908E-05   1.02804761E-02   5.10291247E-03   1.12740114E-02   2.79224146E-01   1.92785002E-01
BEEF                 1776   1.25040454E-05   1.05682473E-02   5.25118115E-03   1.12740114E-02   3.10735268E-01   2.15342254E-01
BEEF                 1777   1.25311842E-05   1.05719116E-02   5.30751001E-03   1.12740114E-02   3.40555771E-01   2.38518332E-01
BEEF                 1778   1.24603896E-05   1.03845781E-02   5.28314109E-03   1.12740114E-02   3.63826160E-01   2.58156709E-01
BEEF                 1779   1.22446530E-05   1.00819385E-02   5.15043724E-03   1.12740114E-02   3.69657642E-01   2.66424951E-01
BEEF                 1780   1.19445524E-05   9.65143919E-03   4.92744578E-03   1.12740114E-02   3.59795591E-01   2.61931358E-01
BEEF                 1781   1.17256214E-05   9.15459861E-03   4.68052326E-03   1.12740114E-02   3.46216192E-01   2.52142758E-01
BEEF                 1782   1.15310915E-05   8.78964658E-03   4.39174319E-03   1.12740114E-02   3.20583927E-01   2.34097227E-01
BEEF                 1783   1.14209664E-05   8.39156953E-03   4.11678718E-03   1.12740114E-02   3.06016373E-01   2.15032303E-01
BEEF                 1784   1.13473757E-05   8.12363866E-03   3.86338654E-03   1.12740114E-02   2.92942706E-01   1.97575833E-01
BEEF                 1785   1.12152921E-05   7.75213714E-03   3.63526172E-03   1.12740114E-02   2.79314920E-01   1.81530259E-01
BEEF                 1786   1.11059634E-05   7.45453729E-03   3.52108290E-03   1.12740114E-02   2.74007528E-01   1.74708548E-01
BEEF                 1787   1.10208128E-05   7.37915845E-03   3.50841302E-03   1.12740114E-02   2.63563002E-01   1.68615208E-01
BEEF                 1788   1.10547273E-05   7.61419840E-03   3.62963777E-03   1.12740114E-02   2.53138851E-01   1.64975584E-01
BEEF                 1789   1.12627984E-05   8.15041989E-03   3.93758630E-03   1.12740114E-02   2.65162694E-01   1.77266621E-01
BEEF                 1790   1.17638787E-05   8.99514848E-03   4.44762126E-03   1.12740114E-02   3.23520228E-01   2.21570462E-01
BEEF                 1791   1.26248146E-05   1.08289167E-02   5.09048056E-03   1.12740114E-02   4.07887828E-01   2.81430381E-01
BEEF                 1792   1.37928824E-05   1.28584797E-02   5.76360090E-03   1.12740114E-02   4.84098464E-01   3.35313171E-01
BEEF                 1793   1.51216998E-05   1.48845556E-02   6.41013317E-03   1.12740114E-02   5.46667628E-01   3.78974608E-01
BEEF                 1794   1.59311721E-05   1.64201896E-02   6.85487729E-03   1.12740114E-02   5.64868018E-01   3.88567671E-01
BEEF                 1795   1.60656148E-05   1.72913404E-02   7.00852679E-03   1.12740114E-02   5.41224674E-01   3.64945930E-01
BEEF                 1796   1.57508829E-05   1.74885351E-02   6.91971899E-03   1.12740114E-02   4.97247687E-01   3.24528487E-01
BEEF                 1797   1.52545685E-05   1.71089479E-02   6.64441282E-03   1.12740114E-02   4.49899260E-01   2.79985063E-01
BEEF                 1798   1.48984681E-05   1.64647805E-02   6.31866383E-03   1.12740114E-02   4.20423447E-01   2.50911112E-01
BEEF                 1799   1.46600909E-05   1.56716836E-02   5.99497918E-03   1.12740114E-02   4.02253432E-01   2.34672990E-01
BEEF                 1800   1.45065471E-05   1.48793564E-02   5.71984316E-03   1.12740114E-02   3.90241238E-01   2.28958077E-01
BEEF                 1801   1.44440180E-05   1.42394665E-02   5.52693792E-03   1.12740114E-02   3.83842804E-01   2.30456200E-01
BEEF                 1802   1.20864438E-05   1.10462230E-02   4.60997678E-03   1.13325198E-02   2.88147334E-01   1.93232803E-01
BEEF                 1803   1.21834899E-05   1.07792185E-02   4.57590295E-03   1.13325198E-02   2.91010522E-01   1.97292697E-01
BEEF                 1804   1.22150299E-05   1.05868303E-02   4.58528763E-03   1.13325198E-02   2.98696528E-01   2.03896496E-01
BEEF                 1805   1.22022984E-05   1.04146677E-02   4.59333110E-03   1.13325198E-02   3.06035192E-01   2.08567267E-01
BEEF                 1806   1.20237902E-05   1.01821960E-02   4.58418619E-03   1.13325198E-02   3.04831456E-01   2.07051348E-01
BEEF                 1807   1.17968927E-05   9.92614684E-03   4.52707598E-03   1.13325198E-02   3.00231226E-01   2.01630160E-01
BEEF                 1808   1.15015971E-05   9.64595842E-03   4.45183885E-03   1.13325198E-02   2.93969184E-01   1.94146448E-01
BEEF                 1809   1.12421387E-05   9.36540590E-03   4.35129035E-03   1.13325198E-02   2.90157498E-01   1.86933591E-01
BEEF                 1810   1.10391222E-05   9.12913397E-03   4.28208705E-03   1.13325198E-02   2.95637813E-01   1.85444537E-01
BEEF                 1811   1.09742982E-05   8.91586779E-03   4.28841168E-03   1.13325198E-02   2.98010875E-01   1.84486129E-01
BEEF                 1812   1.10581655E-05   9.14021465E-03   4.36421107E-03   1.13325198E-02   2.96858853E-01   1.84147086E-01
BEEF                 1813   1.12717735E-05   9.53132673E-03   4.50602341E-03   1.13325198E-02   2.92897420E-01   1.87021441E-01
BEEF                 1814   1.14808382E-05   9.79233305E-03   4.63467567E-03   1.13325198E-02   2.89521034E-01   1.93043334E-01
BEEF                 1815   1.16156807E-05   9.86037086E-03   4.70299116E-03   1.13325198E-02   2.84502005E-01   1.97063289E-01
BEEF                 1816   1.16728507E-05   9.85294041E-03   4.72566075E-03   1.13325198E-02   2.77656806E-01   1.98486277E-01
BEEF                 1817   1.15811666E-05   9.71476551E-03   4.66515691E-03   1.13325198E-02   2.64442654E-01   1.93921557E-01
BEEF                 1818   1.14158672E-05   9.42281192E-03   4.52586579E-03   1.13325198E-02   2.50373358E-01   1.85339626E-01
BEEF                 1819   1.11680246E-05   9.05428985E-03   4.34509962E-03   1.13325198E-02   2.40654735E-01   1.76702676E-01
BEEF                 1820   1.09030819E-05   8.57298746E-03   4.15732333E-03   1.13325198E-02   2.39568928E-01   1.71533411E-01
BEEF                 1821   1.06582295E-05   8.38520078E-03   3.98201562E-03   1.13325198E-02   2.46300307E-01   1.70016717E-01
BEEF                 1822   1.04858513E-05   8.29703897E-03   3.87162262E-03   1.13325198E-02   2.55464373E-01   1.69836566E-01
BEEF                 1823   1.04251785E-05   8.35376044E-03   3.82493454E-03   1.13325198E-02   2.64323429E-01   1.69766623E-01
BEEF                 1824   1.04112128E-05   8.52176624E-03   3.83309522E-03   1.13325198E-02   2.73179536E-01   1.70405491E-01
BEEF                 1825   1.04579297E-05   8.69812737E-03   3.87226345E-03   1.13325198E-02   2.83542275E-01   1.73175027E-01
BEEF                 1826   1.04672989E-05   8.83083380E-03   3.92806455E-03   1.13325198E-02   2.96537540E-01   1.78211455E-01
BEEF                 1827   1.04667773E-05   8.83734842E-03   3.98410489E-03   1.13325198E-02   3.06917005E-01   1.83223719E-01
BEEF                 1828   1.04190465E-05   8.68783289E-03   4.01269449E-03   1.13325198E-02   3.10977897E-01   1.84603846E-01
BEEF                 1829   1.03567154E-05   8.39292429E-03   4.00453530E-03   1.13325198E-02   3.05286705E-01   1.80690394E-01
BEEF                 1830   1.02681272E-05   8.06796074E-03   3.95750232E-03   1.13325198E-02   2.95156891E-01   1.73670011E-01
BEEF                 1831   1.01175870E-05   8.11986808E-03   3.87114454E-03   1.13325198E-02   2.75580221E-01   1.63139411E-01
BEEF                 1832   1.00005670E-05   8.34116308E-03   3.80615817E-03   1.13325198E-02   2.61384034E-01   1.57979212E-01
BEEF                 1833   9.90882134E-06   8.48817948E-03   3.81240852E-03   1.13325198E-02   2.51597902E-01   1.57425549E-01
BEEF                 1834   9.81992612E-06   8.81785261E-03   3.86125685E-03   1.13325198E-02   2.37613760E-01   1.55427662E-01
BEEF                 1835   9.80645247E-06   9.30868572E-03   3.95676180E-03   1.13325198E-02   2.20334046E-01   1.51701015E-01
BEEF                 1836   9.84115109E-06   9.81509934E-03   4.10663371E-03   1.13325198E-02   2.02900266E-01   1.47594601E-01
BEEF                 1837   9.88296211E-06   1.00735027E-02   4.22388928E-03   1.13325198E-02   1.84860853E-01   1.42690307E-01
BEEF                 1838   9.87203513E-06   1.00179076E-02   4.28433758E-03   1.13325198E-02   1.70603914E-01   1.39014457E-01
BEEF                 1839   9.79437910E-06   9.59081108E-03   4.24675436E-03   1.13325198E-02   1.57171659E-01   1.34109627E-01
BEEF                 1840   9.66513866E-06   8.80777511E-03   4.12008971E-03   1.13325198E-02   1.46171602E-01   1.28902061E-01
BEEF                 1841   9.54402604E-06   7.90487164E-03   3.92555319E-03   1.13325198E-02   1.41791099E-01   1.23946434E-01
BEEF                 1842   9.45851336E-06   7.16544424E-03   3.70546735E-03   1.13325198E-02   1.43160074E-01   1.20667438E-01
BEEF                 1843   9.42765485E-06   6.58343862E-03   3.52437555E-03   1.13325198E-02   1.49177007E-01   1.20238145E-01
BEEF                 1844   9.48773358E-06   6.69395001E-03   3.44059025E-03   1.13325198E-02   1.59162397E-01   1.23694993E-01
BEEF                 1845   9.55554534E-06   6.93295865E-03   3.45178871E-03   1.13325198E-02   1.72712012E-01   1.31213591E-01
BEEF                 1846   9.71176990E-06   7.31145163E-03   3.57182580E-03   1.13325198E-02   1.92424391E-01   1.44092453E-01
BEEF                 1847   9.88021954E-06   7.71999290E-03   3.75493858E-03   1.13325198E-02   2.14883582E-01   1.60175721E-01
BEEF                 1848   1.00521158E-05   8.09899940E-03   3.95940039E-03   1.13325198E-02   2.34806575E-01   1.76418231E-01
BEEF                 1849   1.01148244E-05   8.34414557E-03   4.09977291E-03   1.13325198E-02   2.36712276E-01   1.81155107E-01
BEEF                 1850   1.01514693E-05   8.61064667E-03   4.22876995E-03   1.13325198E-02   2.28769553E-01   1.79170484E-01
BEEF                 1851   1.01345018E-05   8.83805646E-03   4.31020518E-03   1.13325198E-02   2.10554029E-01   1.69805524E-01
BEEF                 1852   1.01442718E-05   9.31018121E-03   4.37823614E-03   1.13325198E-02   1.90589816E-01   1.58999028E-01
BEEF                 1853   1.01697948E-05   9.65278582E-03   4.43590939E-03   1.13325198E-02   1.81216930E-01   1.52142341E-01
BEEF                 1854   1.02907625E-05   1.00988872E-02   4.52254136E-03   1.13325198E-02   1.86051551E-01   1.54365313E-01
BEEF                 1855   1.04515921E-05   1.05586671E-02   4.63675335E-03   1.13325198E-02   1.95221919E-01   1.61674894E-01
BEEF                 1856   1.06720190E-05   1.11353988E-02   4.78830049E-03   1.13325198E-02   2.07541099E-01   1.69371069E-01
BEEF                 1857   1.08782788E-05   1.14413622E-02   4.90462078E-03   1.13325198E-02   2.21173650E-01   1.77282728E-01
